date,value
2005-10-29,1.1794
2005-10-30,1.1794
2005-10-31,1.1836
2005-11-01,1.1849
2005-11-02,1.1824
2005-11-03,1.1829
2005-11-04,1.1866
2005-11-05,1.1866
2005-11-06,1.1866
2005-11-07,1.1913
2005-11-08,1.1974
2005-11-09,1.1909
2005-11-10,1.1915
2005-11-11,1.1928
2005-11-12,1.1928
2005-11-13,1.1928
2005-11-14,1.1971
2005-11-15,1.1975
2005-11-16,1.197
2005-11-17,1.1945
2005-11-18,1.1929
2005-11-19,1.1929
2005-11-20,1.1929
2005-11-21,1.1909
2005-11-22,1.1858
2005-11-23,1.1749
2005-11-24,1.1736
2005-11-25,1.1737
2005-11-26,1.1737
2005-11-27,1.1737
2005-11-28,1.1718
2005-11-29,1.171
2005-11-30,1.1694
2005-12-01,1.1734
2005-12-02,1.1673
2005-12-03,1.1673
2005-12-04,1.1673
2005-12-05,1.1626
2005-12-06,1.159
2005-12-07,1.1641
2005-12-08,1.1628
2005-12-09,1.1607
2005-12-10,1.1607
2005-12-11,1.1607
2005-12-12,1.1589
2005-12-13,1.1536
2005-12-14,1.1531
2005-12-15,1.1604
2005-12-16,1.1606
2005-12-17,1.1606
2005-12-18,1.1606
2005-12-19,1.1679
2005-12-20,1.1754
2005-12-21,1.1746
2005-12-22,1.1697
2005-12-23,1.17
2005-12-24,1.17
2005-12-25,1.17
2005-12-26,1.172
2005-12-27,1.1749
2005-12-28,1.175
2005-12-29,1.1677
2005-12-30,1.17
2005-12-31,1.17
2006-01-01,1.17
2006-01-02,1.1681
2006-01-03,1.1669
2006-01-04,1.1579
2006-01-05,1.1652
2006-01-06,1.1728
2006-01-07,1.1728
2006-01-08,1.1728
2006-01-09,1.1746
2006-01-10,1.1708
2006-01-11,1.1689
2006-01-12,1.1654
2006-01-13,1.1639
2006-01-14,1.1639
2006-01-15,1.1639
2006-01-16,1.1615
2006-01-17,1.1654
2006-01-18,1.1737
2006-01-19,1.1797
2006-01-20,1.1663
2006-01-21,1.1663
2006-01-22,1.1663
2006-01-23,1.1551
2006-01-24,1.1581
2006-01-25,1.1536
2006-01-26,1.1563
2006-01-27,1.1517
2006-01-28,1.1517
2006-01-29,1.1517
2006-01-30,1.1501
2006-01-31,1.1472
2006-02-01,1.1427
2006-02-02,1.1462
2006-02-03,1.1501
2006-02-04,1.1501
2006-02-05,1.1501
2006-02-06,1.1476
2006-02-07,1.1545
2006-02-08,1.1562
2006-02-09,1.1507
2006-02-10,1.1559
2006-02-11,1.1559
2006-02-12,1.1559
2006-02-13,1.1572
2006-02-14,1.1612
2006-02-15,1.1593
2006-02-16,1.1606
2006-02-17,1.1527
2006-02-18,1.1527
2006-02-19,1.1527
2006-02-20,1.1514
2006-02-21,1.1492
2006-02-22,1.151
2006-02-23,1.1539
2006-02-24,1.1556
2006-02-25,1.1556
2006-02-26,1.1556
2006-02-27,1.1509
2006-02-28,1.1421
2006-03-01,1.1393
2006-03-02,1.1371
2006-03-03,1.1365
2006-03-04,1.1365
2006-03-05,1.1365
2006-03-06,1.1414
2006-03-07,1.1514
2006-03-08,1.1586
2006-03-09,1.1627
2006-03-10,1.1649
2006-03-11,1.1649
2006-03-12,1.1649
2006-03-13,1.1636
2006-03-14,1.1615
2006-03-15,1.1577
2006-03-16,1.1599
2006-03-17,1.1614
2006-03-18,1.1614
2006-03-19,1.1614
2006-03-20,1.1683
2006-03-21,1.1664
2006-03-22,1.1722
2006-03-23,1.1699
2006-03-24,1.171
2006-03-25,1.171
2006-03-26,1.171
2006-03-27,1.1729
2006-03-28,1.1721
2006-03-29,1.1747
2006-03-30,1.1731
2006-03-31,1.1686
2006-04-01,1.1686
2006-04-02,1.1686
2006-04-03,1.1772
2006-04-04,1.1756
2006-04-05,1.1649
2006-04-06,1.1626
2006-04-07,1.1562
2006-04-08,1.1562
2006-04-09,1.1562
2006-04-10,1.1496
2006-04-11,1.1497
2006-04-12,1.1493
2006-04-13,1.1535
2006-04-14,1.1518
2006-04-15,1.1518
2006-04-16,1.1518
2006-04-17,1.1536
2006-04-18,1.1469
2006-04-19,1.1416
2006-04-20,1.1423
2006-04-21,1.1416
2006-04-22,1.1416
2006-04-23,1.1416
2006-04-24,1.1401
2006-04-25,1.139
2006-04-26,1.1335
2006-04-27,1.1315
2006-04-28,1.1254
2006-04-29,1.1254
2006-04-30,1.1254
2006-05-01,1.1188
2006-05-02,1.1166
2006-05-03,1.1097
2006-05-04,1.1142
2006-05-05,1.1109
2006-05-06,1.1109
2006-05-07,1.1109
2006-05-08,1.1134
2006-05-09,1.1165
2006-05-10,1.1029
2006-05-11,1.1081
2006-05-12,1.1099
2006-05-13,1.1099
2006-05-14,1.1099
2006-05-15,1.1176
2006-05-16,1.1174
2006-05-17,1.1152
2006-05-18,1.1223
2006-05-19,1.1274
2006-05-20,1.1274
2006-05-21,1.1274
2006-05-22,1.1267
2006-05-23,1.1258
2006-05-24,1.1264
2006-05-25,1.123
2006-05-26,1.1109
2006-05-27,1.1109
2006-05-28,1.1109
2006-05-29,1.1074
2006-05-30,1.106
2006-05-31,1.1036
2006-06-01,1.11
2006-06-02,1.1054
2006-06-03,1.1054
2006-06-04,1.1054
2006-06-05,1.1084
2006-06-06,1.1173
2006-06-07,1.1163
2006-06-08,1.1245
2006-06-09,1.1229
2006-06-10,1.1229
2006-06-11,1.1229
2006-06-12,1.1073
2006-06-13,1.1141
2006-06-14,1.1174
2006-06-15,1.1188
2006-06-16,1.125
2006-06-17,1.125
2006-06-18,1.125
2006-06-19,1.1253
2006-06-20,1.1247
2006-06-21,1.1182
2006-06-22,1.1201
2006-06-23,1.1289
2006-06-24,1.1289
2006-06-25,1.1289
2006-06-26,1.1249
2006-06-27,1.125
2006-06-28,1.1268
2006-06-29,1.1237
2006-06-30,1.1179
2006-07-01,1.1179
2006-07-02,1.1179
2006-07-03,1.1188
2006-07-04,1.1129
2006-07-05,1.1139
2006-07-06,1.1151
2006-07-07,1.1153
2006-07-08,1.1153
2006-07-09,1.1153
2006-07-10,1.1261
2006-07-11,1.1345
2006-07-12,1.1399
2006-07-13,1.1352
2006-07-14,1.1328
2006-07-15,1.1328
2006-07-16,1.1328
2006-07-17,1.137
2006-07-18,1.1376
2006-07-19,1.1405
2006-07-20,1.1351
2006-07-21,1.1395
2006-07-22,1.1395
2006-07-23,1.1395
2006-07-24,1.1457
2006-07-25,1.1435
2006-07-26,1.1428
2006-07-27,1.1387
2006-07-28,1.1371
2006-07-29,1.1371
2006-07-30,1.1371
2006-07-31,1.132
2006-08-01,1.137
2006-08-02,1.1319
2006-08-03,1.1278
2006-08-04,1.1346
2006-08-05,1.1346
2006-08-06,1.1346
2006-08-07,1.1269
2006-08-08,1.1239
2006-08-09,1.1253
2006-08-10,1.1281
2006-08-11,1.1281
2006-08-12,1.1281
2006-08-13,1.1281
2006-08-14,1.1279
2006-08-15,1.1318
2006-08-16,1.1238
2006-08-17,1.1233
2006-08-18,1.1273
2006-08-19,1.1273
2006-08-20,1.1273
2006-08-21,1.1254
2006-08-22,1.1202
2006-08-23,1.1158
2006-08-24,1.1133
2006-08-25,1.1105
2006-08-26,1.1105
2006-08-27,1.1105
2006-08-28,1.1122
2006-08-29,1.1126
2006-08-30,1.1113
2006-08-31,1.1114
2006-09-01,1.1074
2006-09-02,1.1074
2006-09-03,1.1074
2006-09-04,1.1075
2006-09-05,1.1138
2006-09-06,1.1138
2006-09-07,1.1107
2006-09-08,1.1207
2006-09-09,1.1207
2006-09-10,1.1207
2006-09-11,1.1225
2006-09-12,1.122
2006-09-13,1.1234
2006-09-14,1.1197
2006-09-15,1.1221
2006-09-16,1.1221
2006-09-17,1.1221
2006-09-18,1.1221
2006-09-19,1.1286
2006-09-20,1.1295
2006-09-21,1.1285
2006-09-22,1.1206
2006-09-23,1.1206
2006-09-24,1.1206
2006-09-25,1.1188
2006-09-26,1.1182
2006-09-27,1.1165
2006-09-28,1.1125
2006-09-29,1.119
2006-09-30,1.119
2006-10-01,1.119
2006-10-02,1.1219
2006-10-03,1.1226
2006-10-04,1.1305
2006-10-05,1.1287
2006-10-06,1.1283
2006-10-07,1.1283
2006-10-08,1.1283
2006-10-09,1.1266
2006-10-10,1.1338
2006-10-11,1.1387
2006-10-12,1.1386
2006-10-13,1.1383
2006-10-14,1.1383
2006-10-15,1.1383
2006-10-16,1.1393
2006-10-17,1.1414
2006-10-18,1.1413
2006-10-19,1.1372
2006-10-20,1.1287
2006-10-21,1.1287
2006-10-22,1.1287
2006-10-23,1.1287
2006-10-24,1.1321
2006-10-25,1.1287
2006-10-26,1.1305
2006-10-27,1.126
2006-10-28,1.126
2006-10-29,1.126
2006-10-30,1.1265
2006-10-31,1.1288
2006-11-01,1.1352
2006-11-02,1.1373
2006-11-03,1.1354
2006-11-04,1.1354
2006-11-05,1.1354
2006-11-06,1.1363
2006-11-07,1.1306
2006-11-08,1.1326
2006-11-09,1.1334
2006-11-10,1.1323
2006-11-11,1.1323
2006-11-12,1.1323
2006-11-13,1.1396
2006-11-14,1.1402
2006-11-15,1.1427
2006-11-16,1.1424
2006-11-17,1.1475
2006-11-18,1.1475
2006-11-19,1.1475
2006-11-20,1.1484
2006-11-21,1.1493
2006-11-22,1.1465
2006-11-23,1.1426
2006-11-24,1.1426
2006-11-25,1.1426
2006-11-26,1.1426
2006-11-27,1.1349
2006-11-28,1.1335
2006-11-29,1.1388
2006-11-30,1.1437
2006-12-01,1.1465
2006-12-02,1.1465
2006-12-03,1.1465
2006-12-04,1.1477
2006-12-05,1.1433
2006-12-06,1.1487
2006-12-07,1.1502
2006-12-08,1.1516
2006-12-09,1.1516
2006-12-10,1.1516
2006-12-11,1.1504
2006-12-12,1.1554
2006-12-13,1.1573
2006-12-14,1.1578
2006-12-15,1.1588
2006-12-16,1.1588
2006-12-17,1.1588
2006-12-18,1.1585
2006-12-19,1.1578
2006-12-20,1.1536
2006-12-21,1.1562
2006-12-22,1.1587
2006-12-23,1.1587
2006-12-24,1.1587
2006-12-25,1.1587
2006-12-26,1.1625
2006-12-27,1.1637
2006-12-28,1.162
2006-12-29,1.1668
2006-12-30,1.1668
2006-12-31,1.1668
2007-01-01,1.1659
2007-01-02,1.1659
2007-01-03,1.1732
2007-01-04,1.1779
2007-01-05,1.1784
2007-01-06,1.1784
2007-01-07,1.1784
2007-01-08,1.1783
2007-01-09,1.1795
2007-01-10,1.1793
2007-01-11,1.1802
2007-01-12,1.178
2007-01-13,1.178
2007-01-14,1.178
2007-01-15,1.1692
2007-01-16,1.1774
2007-01-17,1.177
2007-01-18,1.1772
2007-01-19,1.1754
2007-01-20,1.1754
2007-01-21,1.1754
2007-01-22,1.1836
2007-01-23,1.1851
2007-01-24,1.1835
2007-01-25,1.1832
2007-01-26,1.1843
2007-01-27,1.1843
2007-01-28,1.1843
2007-01-29,1.1846
2007-01-30,1.1842
2007-01-31,1.1844
2007-02-01,1.1802
2007-02-02,1.187
2007-02-03,1.187
2007-02-04,1.187
2007-02-05,1.1864
2007-02-06,1.1843
2007-02-07,1.1856
2007-02-08,1.1875
2007-02-09,1.185
2007-02-10,1.185
2007-02-11,1.185
2007-02-12,1.1762
2007-02-13,1.1766
2007-02-14,1.1688
2007-02-15,1.167
2007-02-16,1.1654
2007-02-17,1.1654
2007-02-18,1.1654
2007-02-19,1.1659
2007-02-20,1.1715
2007-02-21,1.1712
2007-02-22,1.1632
2007-02-23,1.1626
2007-02-24,1.1626
2007-02-25,1.1626
2007-02-26,1.1609
2007-02-27,1.1674
2007-02-28,1.1738
2007-03-01,1.1748
2007-03-02,1.1774
2007-03-03,1.1774
2007-03-04,1.1774
2007-03-05,1.1824
2007-03-06,1.1815
2007-03-07,1.1797
2007-03-08,1.1816
2007-03-09,1.1809
2007-03-10,1.1809
2007-03-11,1.1809
2007-03-12,1.1732
2007-03-13,1.1753
2007-03-14,1.1777
2007-03-15,1.1779
2007-03-16,1.1772
2007-03-17,1.1772
2007-03-18,1.1772
2007-03-19,1.1782
2007-03-20,1.1787
2007-03-21,1.1632
2007-03-22,1.1592
2007-03-23,1.1612
2007-03-24,1.1612
2007-03-25,1.1612
2007-03-26,1.1636
2007-03-27,1.1617
2007-03-28,1.1608
2007-03-29,1.1613
2007-03-30,1.1591
2007-03-31,1.1591
2007-04-01,1.1591
2007-04-02,1.1569
2007-04-03,1.1598
2007-04-04,1.1594
2007-04-05,1.1594
2007-04-06,1.1533
2007-04-07,1.1533
2007-04-08,1.1533
2007-04-09,1.1531
2007-04-10,1.153
2007-04-11,1.1483
2007-04-12,1.1412
2007-04-13,1.1393
2007-04-14,1.1393
2007-04-15,1.1393
2007-04-16,1.1367
2007-04-17,1.1341
2007-04-18,1.1337
2007-04-19,1.1308
2007-04-20,1.13
2007-04-21,1.13
2007-04-22,1.13
2007-04-23,1.1243
2007-04-24,1.1246
2007-04-25,1.1227
2007-04-26,1.1222
2007-04-27,1.1228
2007-04-28,1.1228
2007-04-29,1.1228
2007-04-30,1.1194
2007-05-01,1.1115
2007-05-02,1.114
2007-05-03,1.1095
2007-05-04,1.1083
2007-05-05,1.1083
2007-05-06,1.1083
2007-05-07,1.1073
2007-05-08,1.1057
2007-05-09,1.1092
2007-05-10,1.1128
2007-05-11,1.1167
2007-05-12,1.1167
2007-05-13,1.1167
2007-05-14,1.1125
2007-05-15,1.1071
2007-05-16,1.1062
2007-05-17,1.1053
2007-05-18,1.1
2007-05-19,1.1
2007-05-20,1.1
2007-05-21,1.0898
2007-05-22,1.0876
2007-05-23,1.0889
2007-05-24,1.0853
2007-05-25,1.087
2007-05-26,1.087
2007-05-27,1.087
2007-05-28,1.0811
2007-05-29,1.0833
2007-05-30,1.0758
2007-05-31,1.0746
2007-06-01,1.0709
2007-06-02,1.0709
2007-06-03,1.0709
2007-06-04,1.0619
2007-06-05,1.0637
2007-06-06,1.0637
2007-06-07,1.065
2007-06-08,1.0712
2007-06-09,1.0712
2007-06-10,1.0712
2007-06-11,1.0632
2007-06-12,1.0677
2007-06-13,1.0739
2007-06-14,1.069
2007-06-15,1.0691
2007-06-16,1.0691
2007-06-17,1.0691
2007-06-18,1.0751
2007-06-19,1.0719
2007-06-20,1.0686
2007-06-21,1.0758
2007-06-22,1.0749
2007-06-23,1.0749
2007-06-24,1.0749
2007-06-25,1.0731
2007-06-26,1.0725
2007-06-27,1.0734
2007-06-28,1.0714
2007-06-29,1.0659
2007-06-30,1.0659
2007-07-01,1.0659
2007-07-02,1.064
2007-07-03,1.0634
2007-07-04,1.0615
2007-07-05,1.0592
2007-07-06,1.0567
2007-07-07,1.0567
2007-07-08,1.0567
2007-07-09,1.0501
2007-07-10,1.0545
2007-07-11,1.0611
2007-07-12,1.0555
2007-07-13,1.0496
2007-07-14,1.0496
2007-07-15,1.0496
2007-07-16,1.0482
2007-07-17,1.0451
2007-07-18,1.0479
2007-07-19,1.0464
2007-07-20,1.0495
2007-07-21,1.0495
2007-07-22,1.0495
2007-07-23,1.0482
2007-07-24,1.0472
2007-07-25,1.0446
2007-07-26,1.0553
2007-07-27,1.0647
2007-07-28,1.0647
2007-07-29,1.0647
2007-07-30,1.0699
2007-07-31,1.0684
2007-08-01,1.0696
2007-08-02,1.0596
2007-08-03,1.0576
2007-08-04,1.0576
2007-08-05,1.0576
2007-08-06,1.0587
2007-08-07,1.0574
2007-08-08,1.0565
2007-08-09,1.064
2007-08-10,1.0617
2007-08-11,1.0617
2007-08-12,1.0617
2007-08-13,1.0562
2007-08-14,1.0682
2007-08-15,1.0795
2007-08-16,1.0862
2007-08-17,1.0793
2007-08-18,1.0793
2007-08-19,1.0793
2007-08-20,1.0623
2007-08-21,1.0649
2007-08-22,1.0665
2007-08-23,1.0615
2007-08-24,1.0567
2007-08-25,1.0567
2007-08-26,1.0567
2007-08-27,1.0549
2007-08-28,1.0658
2007-08-29,1.0675
2007-08-30,1.066
2007-08-31,1.0591
2007-09-01,1.0591
2007-09-02,1.0591
2007-09-03,1.0557
2007-09-04,1.0566
2007-09-05,1.0563
2007-09-06,1.0581
2007-09-07,1.0573
2007-09-08,1.0573
2007-09-09,1.0573
2007-09-10,1.059
2007-09-11,1.053
2007-09-12,1.0445
2007-09-13,1.0379
2007-09-14,1.0361
2007-09-15,1.0361
2007-09-16,1.0361
2007-09-17,1.0311
2007-09-18,1.0287
2007-09-19,1.0174
2007-09-20,1.015
2007-09-21,1.0055
2007-09-22,1.0055
2007-09-23,1.0055
2007-09-24,1.0028
2007-09-25,1.0063
2007-09-26,1.0094
2007-09-27,1.0052
2007-09-28,1.002
2007-09-29,1.002
2007-09-30,1.002
2007-10-01,0.9955
2007-10-02,1.001
2007-10-03,0.9991
2007-10-04,1.0016
2007-10-05,0.9983
2007-10-06,0.9983
2007-10-07,0.9983
2007-10-08,0.9875
2007-10-09,0.9895
2007-10-10,0.9832
2007-10-11,0.9822
2007-10-12,0.9797
2007-10-13,0.9797
2007-10-14,0.9797
2007-10-15,0.9777
2007-10-16,0.9814
2007-10-17,0.982
2007-10-18,0.9776
2007-10-19,0.9754
2007-10-20,0.9754
2007-10-21,0.9754
2007-10-22,0.9823
2007-10-23,0.9786
2007-10-24,0.9733
2007-10-25,0.9698
2007-10-26,0.9666
2007-10-27,0.9666
2007-10-28,0.9666
2007-10-29,0.9627
2007-10-30,0.9574
2007-10-31,0.9562
2007-11-01,0.952
2007-11-02,0.9521
2007-11-03,0.9521
2007-11-04,0.9521
2007-11-05,0.937
2007-11-06,0.9336
2007-11-07,0.9304
2007-11-08,0.9403
2007-11-09,0.9446
2007-11-10,0.9446
2007-11-11,0.9446
2007-11-12,0.9704
2007-11-13,0.9723
2007-11-14,0.9673
2007-11-15,0.9862
2007-11-16,0.9884
2007-11-17,0.9884
2007-11-18,0.9884
2007-11-19,0.985
2007-11-20,0.9865
2007-11-21,0.9924
2007-11-22,0.9884
2007-11-23,0.9898
2007-11-24,0.9898
2007-11-25,0.9898
2007-11-26,0.9913
2007-11-27,0.9999
2007-11-28,0.9999
2007-11-29,0.9993
2007-11-30,1.0012
2007-12-01,1.0012
2007-12-02,1.0012
2007-12-03,1.0041
2007-12-04,1.015
2007-12-05,1.0214
2007-12-06,1.0193
2007-12-07,1.0148
2007-12-08,1.0148
2007-12-09,1.0148
2007-12-10,1.0116
2007-12-11,1.0163
2007-12-12,1.0175
2007-12-13,1.0232
2007-12-14,1.0245
2007-12-15,1.0245
2007-12-16,1.0245
2007-12-17,1.0227
2007-12-18,1.0141
2007-12-19,1.0091
2007-12-20,1.0048
2007-12-21,1.0019
2007-12-22,1.0019
2007-12-23,1.0019
2007-12-24,0.9934
2007-12-25,0.9868
2007-12-26,0.9865
2007-12-27,0.9854
2007-12-28,0.9847
2007-12-29,0.9847
2007-12-30,0.9847
2007-12-31,0.9985
2008-01-01,0.9986
2008-01-02,0.9969
2008-01-03,0.9965
2008-01-04,1.0034
2008-01-05,1.0034
2008-01-06,1.0034
2008-01-07,1.0081
2008-01-08,1.0075
2008-01-09,1.0121
2008-01-10,1.0149
2008-01-11,1.022
2008-01-12,1.022
2008-01-13,1.022
2008-01-14,1.021
2008-01-15,1.0196
2008-01-16,1.0282
2008-01-17,1.0305
2008-01-18,1.0305
2008-01-19,1.0305
2008-01-20,1.0305
2008-01-21,1.0353
2008-01-22,1.0377
2008-01-23,1.0316
2008-01-24,1.0255
2008-01-25,1.0108
2008-01-26,1.0108
2008-01-27,1.0108
2008-01-28,1.0117
2008-01-29,1.0067
2008-01-30,1.0001
2008-01-31,1.0085
2008-02-01,1.0032
2008-02-02,1.0032
2008-02-03,1.0032
2008-02-04,1.0011
2008-02-05,1.008
2008-02-06,1.0101
2008-02-07,1.0125
2008-02-08,1.0103
2008-02-09,1.0103
2008-02-10,1.0103
2008-02-11,1.0034
2008-02-12,1.0043
2008-02-13,1.0027
2008-02-14,1.0014
2008-02-15,1.0108
2008-02-16,1.0108
2008-02-17,1.0108
2008-02-18,1.0098
2008-02-19,1.0176
2008-02-20,1.0197
2008-02-21,1.0141
2008-02-22,1.0168
2008-02-23,1.0168
2008-02-24,1.0168
2008-02-25,1.0128
2008-02-26,0.9985
